Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0034101	erythrocyte homeostasis	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0034113	heterotypic cell-cell adhesion	 12	0.144569725741978	1	7	5	1893	2939	1.48719298245614
GO:0034116	positive regulation of heterotypic cell-cell adhesion	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0034122	negative regulation of toll-like receptor signaling pathway	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0034145	positive regulation of toll-like receptor 4 signaling pathway	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0034184	positive regulation of maintenance of mitotic sister chromatid cohesion	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0034185	apolipoprotein binding	  6	0.00362418365152984	0.227436014866414	6	0	1894	2944	2.54947368421053
GO:0034198	cellular response to amino acid starvation	 19	0.484279592379304	1	8	11	1892	2933	1.07346260387812
GO:0034214	protein hexamerization	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0034220	ion transmembrane transport	 44	0.999957363473554	1	6	38	1894	2906	0.347655502392344
GO:0034236	protein kinase A catalytic subunit binding	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0034260	negative regulation of GTPase activity	 17	0.714557516553351	1	6	11	1894	2933	0.899814241486068
GO:0034314	Arp2/3 complex-mediated actin nucleation	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0034332	adherens junction organization	 12	0.758071145075746	1	4	8	1896	2936	0.849824561403509
GO:0034333	adherens junction assembly	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0034361	very-low-density lipoprotein particle	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0034362	low-density lipoprotein particle	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0034364	high-density lipoprotein particle	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0034389	lipid droplet organization	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0034394	protein localization to cell surface	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0034399	nuclear periphery	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0034446	substrate adhesion-dependent cell spreading	 21	0.155391382891492	1	11	10	1889	2934	1.33543859649123
GO:0034451	centriolar satellite	 15	0.764593080383169	1	5	10	1895	2934	0.849824561403509
GO:0034504	protein localization to nucleus	 16	0.817597227778807	1	5	11	1895	2933	0.796710526315789
GO:0034599	cellular response to oxidative stress	 29	0.475561762163232	1	12	17	1888	2927	1.05495462794918
GO:0034605	cellular response to heat	 17	0.947351402705217	1	4	13	1896	2931	0.599876160990712
GO:0034612	response to tumor necrosis factor	 11	0.685298720314521	1	4	7	1896	2937	0.927081339712919
GO:0034613	cellular protein localization	 21	0.957290823226915	1	5	16	1895	2928	0.607017543859649
GO:0034614	cellular response to reactive oxygen species	 11	0.445796419414966	1	5	6	1895	2938	1.15885167464115
GO:0034622	cellular protein-containing complex assembly	  9	0.988740560601839	1	1	8	1899	2936	0.28327485380117
GO:0034625	fatty acid elongation, monounsaturated fatty acid	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0034626	fatty acid elongation, polyunsaturated fatty acid	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0034629	cellular protein-containing complex localization	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0034644	cellular response to UV	 25	0.241266586651496	1	12	13	1888	2931	1.22374736842105
GO:0034704	calcium channel complex	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0034707	chloride channel complex	 12	0.977912046303312	1	2	10	1898	2934	0.424912280701754
GO:0034709	methylosome	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0034713	type I transforming growth factor beta receptor binding	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0034719	SMN-Sm protein complex	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0034720	histone H3-K4 demethylation	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0034765	regulation of ion transmembrane transport	 34	0.998232135318059	1	6	28	1894	2916	0.449907120743034
GO:0034968	histone lysine methylation	  5	1	1	0	5	1900	2939	0
GO:0034976	response to endoplasmic reticulum stress	 28	0.0412519964354361	0.700531030233308	16	12	1884	2932	1.45684210526316
GO:0035019	somatic stem cell population maintenance	 13	0.935610071830779	1	3	10	1897	2934	0.58834008097166
GO:0035020	regulation of Rac protein signal transduction	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0035023	regulation of Rho protein signal transduction	 27	0.794104406083542	1	9	18	1891	2926	0.849824561403509
GO:0035024	negative regulation of Rho protein signal transduction	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0035025	positive regulation of Rho protein signal transduction	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0035035	histone acetyltransferase binding	 17	0.860530440789414	1	5	12	1895	2932	0.74984520123839
GO:0035050	embryonic heart tube development	  8	0.981454138647988	1	1	7	1899	2937	0.318684210526316
GO:0035064	methylated histone binding	 14	0.700618363148246	1	5	9	1895	2935	0.910526315789474
GO:0035066	positive regulation of histone acetylation	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0035091	phosphatidylinositol binding	 29	0.990230130864884	1	6	23	1894	2921	0.527477313974592
GO:0035094	response to nicotine	 19	0.998985874832772	1	2	17	1898	2927	0.268365650969529
GO:0035097	histone methyltransferase complex	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0035098	ESC/E(Z) complex	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0035102	PRC1 complex	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0035108	limb morphogenesis	 11	0.995851588224611	1	1	10	1899	2934	0.23177033492823
GO:0035115	embryonic forelimb morphogenesis	 17	0.997511736725573	1	2	15	1898	2929	0.299938080495356
GO:0035116	embryonic hindlimb morphogenesis	 16	0.978914829710732	1	3	13	1897	2931	0.478026315789474
GO:0035136	forelimb morphogenesis	  5	1	1	0	5	1900	2939	0
GO:0035137	hindlimb morphogenesis	  5	1	1	0	5	1900	2939	0
GO:0035145	exon-exon junction complex	  5	1	1	0	5	1900	2939	0
GO:0035162	embryonic hemopoiesis	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0035176	social behavior	 10	0.948919172037504	1	2	8	1898	2936	0.509894736842105
GO:0035198	miRNA binding	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0035235	ionotropic glutamate receptor signaling pathway	 10	0.993165159331209	1	1	9	1899	2935	0.254947368421053
GO:0035249	synaptic transmission, glutamatergic	 13	0.985603314389227	1	2	11	1898	2933	0.392226720647773
GO:0035253	ciliary rootlet	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0035255	ionotropic glutamate receptor binding	 13	0.817028054319387	1	4	9	1896	2935	0.784453441295547
GO:0035257	nuclear hormone receptor binding	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0035259	glucocorticoid receptor binding	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0035264	multicellular organism growth	 37	0.957876574202167	1	10	27	1890	2917	0.689046941678521
GO:0035267	NuA4 histone acetyltransferase complex	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0035307	positive regulation of protein dephosphorylation	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0035313	wound healing, spreading of epidermal cells	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0035327	transcriptionally active chromatin	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0035329	hippo signaling	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0035335	peptidyl-tyrosine dephosphorylation	 26	0.296802615903229	1	12	14	1888	2930	1.17668016194332
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0035371	microtubule plus-end	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0035374	chondroitin sulfate binding	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0035418	protein localization to synapse	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0035457	cellular response to interferon-alpha	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0035458	cellular response to interferon-beta	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0035493	SNARE complex assembly	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0035497	cAMP response element binding	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0035563	positive regulation of chromatin binding	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0035567	non-canonical Wnt signaling pathway	  5	1	1	0	5	1900	2939	0
GO:0035584	calcium-mediated signaling using intracellular calcium source	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0035613	RNA stem-loop binding	  6	1	1	0	6	1900	2938	0
GO:0035641	locomotory exploration behavior	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0035690	cellular response to drug	 22	0.105553122618454	0.896618375833556	12	10	1888	2934	1.39062200956938
GO:0035725	sodium ion transmembrane transport	 16	0.817597227778807	1	5	11	1895	2933	0.796710526315789
GO:0035729	cellular response to hepatocyte growth factor stimulus	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0035748	myelin sheath abaxonal region	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0035767	endothelial cell chemotaxis	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0035770	ribonucleoprotein granule	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	 13	0.625418099277554	1	5	8	1895	2936	0.980566801619433
GO:0035810	positive regulation of urine volume	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0035815	positive regulation of renal sodium excretion	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0035855	megakaryocyte development	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0035861	site of double-strand break	 22	0.347022570077142	1	10	12	1890	2932	1.15885167464115
GO:0035869	ciliary transition zone	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0035902	response to immobilization stress	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0035904	aorta development	 11	0.0256931690677788	0.612453448708682	8	3	1892	2941	1.85416267942584
GO:0035909	aorta morphogenesis	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0035914	skeletal muscle cell differentiation	 24	0.890894096656898	1	7	17	1893	2927	0.74359649122807
GO:0035924	cellular response to vascular endothelial growth factor stimulus	 11	0.229412856614498	1	6	5	1894	2939	1.39062200956938
GO:0035925	mRNA 3	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0035987	endodermal cell differentiation	 18	0.0169507007899768	0.492429936432315	12	6	1888	2938	1.69964912280702
GO:0035988	chondrocyte proliferation	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0036002	pre-mRNA binding	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0036064	ciliary basal body	 32	0.502248186192593	1	13	19	1887	2925	1.03572368421053
GO:0036065	fucosylation	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0036066	protein O-linked fucosylation	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0036120	cellular response to platelet-derived growth factor stimulus	  9	0.0907478819362753	0.790509169841492	6	3	1894	2941	1.69964912280702
GO:0036122	BMP binding	  5	1	1	0	5	1900	2939	0
GO:0036126	sperm flagellum	 12	0.977912046303312	1	2	10	1898	2934	0.424912280701754
GO:0036297	interstrand cross-link repair	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0036342	post-anal tail morphogenesis	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0036459	thiol-dependent ubiquitinyl hydrolase activity	 24	0.786805098890883	1	8	16	1892	2928	0.849824561403509
GO:0036464	cytoplasmic ribonucleoprotein granule	 25	0.38294373062402	1	11	14	1889	2930	1.12176842105263
GO:0036477	somatodendritic compartment	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0038023	signaling receptor activity	 48	0.90224578818446	1	15	33	1885	2911	0.79671052631579
GO:0038024	cargo receptor activity	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0038063	collagen-activated tyrosine kinase receptor signaling pathway	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0038083	peptidyl-tyrosine autophosphorylation	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0038084	vascular endothelial growth factor signaling pathway	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0038092	nodal signaling pathway	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0039706	co-receptor binding	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0040008	regulation of growth	 27	0.508518661199015	1	11	16	1889	2928	1.03867446393762
GO:0040014	regulation of multicellular organism growth	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0040015	negative regulation of multicellular organism growth	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0040018	positive regulation of multicellular organism growth	 20	0.981298275115242	1	4	16	1896	2928	0.509894736842105
GO:0040019	positive regulation of embryonic development	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0042026	protein refolding	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0042043	neurexin family protein binding	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0042054	histone methyltransferase activity	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0042056	chemoattractant activity	 12	0.144569725741978	1	7	5	1893	2939	1.48719298245614
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0042060	wound healing	 50	0.288998179836492	1	22	28	1878	2916	1.12176842105263
GO:0042073	intraciliary transport	 13	0.935610071830779	1	3	10	1897	2934	0.58834008097166
GO:0042074	cell migration involved in gastrulation	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0042098	T cell proliferation	 12	0.539753870792073	1	5	7	1895	2937	1.06228070175439
GO:0042102	positive regulation of T cell proliferation	 20	0.859813452414517	1	6	14	1894	2930	0.764842105263158
GO:0042104	positive regulation of activated T cell proliferation	 15	0.366140667758168	1	7	8	1893	2936	1.18975438596491
GO:0042110	T cell activation	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0042113	B cell activation	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0042118	endothelial cell activation	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0042127	regulation of cell population proliferation	 69	0.270949412817759	1	30	39	1870	2905	1.10846681922197
GO:0042130	negative regulation of T cell proliferation	 12	0.977912046303312	1	2	10	1898	2934	0.424912280701754
GO:0042147	retrograde transport, endosome to Golgi	 18	0.240790015246695	1	9	9	1891	2935	1.27473684210526
GO:0042149	cellular response to glucose starvation	 20	0.376504537717979	1	9	11	1891	2933	1.14726315789474
GO:0042162	telomeric DNA binding	 11	0.445796419414966	1	5	6	1895	2938	1.15885167464115
GO:0042166	acetylcholine binding	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0042169	SH2 domain binding	 13	0.935610071830779	1	3	10	1897	2934	0.58834008097166
GO:0042176	regulation of protein catabolic process	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0042177	negative regulation of protein catabolic process	 14	0.490057624310308	1	6	8	1894	2936	1.09263157894737
GO:0042178	xenobiotic catabolic process	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0042220	response to cocaine	 16	0.647983956112763	1	6	10	1894	2934	0.956052631578947
GO:0042246	tissue regeneration	  9	0.00325947262962911	0.227436014866414	8	1	1892	2943	2.26619883040936
GO:0042254	ribosome biogenesis	 34	0.00226522218521312	0.213307048823817	22	12	1878	2932	1.64965944272446
GO:0042273	ribosomal large subunit biogenesis	 10	0.0490388104662654	0.700531030233308	7	3	1893	2941	1.78463157894737
GO:0042277	peptide binding	 42	0.258169076990386	1	19	23	1881	2921	1.15333333333333
GO:0042307	positive regulation of protein import into nucleus	 13	0.00655596906365367	0.331042047224475	10	3	1890	2941	1.96113360323887
GO:0042308	negative regulation of protein import into nucleus	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0042310	vasoconstriction	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0042311	vasodilation	  6	1	1	0	6	1900	2938	0
GO:0042325	regulation of phosphorylation	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0042326	negative regulation of phosphorylation	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0042327	positive regulation of phosphorylation	 12	0.144569725741978	1	7	5	1893	2939	1.48719298245614
GO:0042383	sarcolemma	 59	0.183388531652979	1	27	32	1873	2912	1.16670829616414
GO:0042391	regulation of membrane potential	 26	0.991923499422145	1	5	21	1895	2923	0.490283400809717
GO:0042393	histone binding	 40	0.108487240620546	0.911470669148029	20	20	1880	2924	1.27473684210526
GO:0042405	nuclear inclusion body	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0042407	cristae formation	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0042416	dopamine biosynthetic process	  5	1	1	0	5	1900	2939	0
GO:0042417	dopamine metabolic process	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0042462	eye photoreceptor cell development	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0042470	melanosome	 39	0.000459768138719205	0.125138090274984	26	13	1874	2931	1.69964912280702
GO:0042472	inner ear morphogenesis	 19	0.921262123766574	1	5	14	1895	2930	0.670914127423823
GO:0042474	middle ear morphogenesis	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0042475	odontogenesis of dentin-containing tooth	 26	0.176474552524475	1	13	13	1887	2931	1.27473684210526
GO:0042476	odontogenesis	 15	0.194844407752021	1	8	7	1892	2937	1.35971929824561
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	 16	0.926922941077969	1	4	12	1896	2932	0.637368421052632
GO:0042535	positive regulation of tumor necrosis factor biosynthetic process	  9	0.753558081214978	1	3	6	1897	2938	0.849824561403509
GO:0042542	response to hydrogen peroxide	 24	0.190133270384047	1	12	12	1888	2932	1.27473684210526
GO:0042551	neuron maturation	  9	1	1	0	9	1900	2935	0
GO:0042552	myelination	 22	0.684557832950868	1	8	14	1892	2930	0.927081339712919
GO:0042562	hormone binding	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0042572	retinol metabolic process	 11	0.229412856614498	1	6	5	1894	2939	1.39062200956938
GO:0042573	retinoic acid metabolic process	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0042574	retinal metabolic process	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0042577	lipid phosphatase activity	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0042581	specific granule	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0042593	glucose homeostasis	 38	0.931635565302161	1	11	27	1889	2917	0.738005540166205
GO:0042594	response to starvation	 19	0.029792270175112	0.645149512594856	12	7	1888	2937	1.61019390581717
GO:0042623	ATPase activity, coupled	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0042626	ATPase-coupled transmembrane transporter activity	 13	0.935610071830779	1	3	10	1897	2934	0.58834008097166
GO:0042627	chylomicron	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0042629	mast cell granule	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0042632	cholesterol homeostasis	 27	0.355343292648724	1	12	15	1888	2929	1.13309941520468
GO:0042633	hair cycle	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0042645	mitochondrial nucleoid	 18	0.119858271310697	0.972464866175182	10	8	1890	2936	1.41637426900585
GO:0042692	muscle cell differentiation	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0042698	ovulation cycle	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0042711	maternal behavior	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0042733	embryonic digit morphogenesis	 24	0.890894096656898	1	7	17	1893	2927	0.74359649122807
GO:0042734	presynaptic membrane	 23	0.977598529233503	1	5	18	1895	2926	0.554233409610984
GO:0042742	defense response to bacterium	 31	0.984626365356537	1	7	24	1893	2920	0.575687606112054
GO:0042752	regulation of circadian rhythm	 21	0.446954511259723	1	9	12	1891	2932	1.09263157894737
GO:0042755	eating behavior	 11	0.995851588224611	1	1	10	1899	2934	0.23177033492823
GO:0042761	very long-chain fatty acid biosynthetic process	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	 11	0.445796419414966	1	5	6	1895	2938	1.15885167464115
GO:0042775	mitochondrial ATP synthesis coupled electron transport	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0042800	histone methyltransferase activity (H3-K4 specific)	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0042805	actinin binding	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0042813	Wnt-activated receptor activity	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0042826	histone deacetylase binding	 39	0.720133165579775	1	14	25	1886	2919	0.915195681511471
GO:0042832	defense response to protozoan	  8	0.981454138647988	1	1	7	1899	2937	0.318684210526316
GO:0042923	neuropeptide binding	  8	1	1	0	8	1900	2936	0
GO:0042981	regulation of apoptotic process	 60	0.298294092071019	1	26	34	1874	2910	1.10477192982456
GO:0042989	sequestering of actin monomers	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0043001	Golgi to plasma membrane protein transport	 11	0.445796419414966	1	5	6	1895	2938	1.15885167464115
GO:0043008	ATP-dependent protein binding	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0043010	camera-type eye development	 29	0.864399854201185	1	9	20	1891	2924	0.791215970961887
GO:0043011	myeloid dendritic cell differentiation	  7	1	1	0	7	1900	2937	0
GO:0043014	alpha-tubulin binding	 15	0.0844379316908582	0.790509169841492	9	6	1891	2938	1.52968421052632
GO:0043015	gamma-tubulin binding	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0043021	ribonucleoprotein complex binding	 16	0.127695138712544	1	9	7	1891	2937	1.43407894736842
GO:0043022	ribosome binding	 18	0.409627859647824	1	8	10	1892	2934	1.13309941520468
GO:0043024	ribosomal small subunit binding	  6	1	1	0	6	1900	2938	0
GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	 12	0.908244990866611	1	3	9	1897	2935	0.637368421052632
GO:0043029	T cell homeostasis	 10	0.948919172037504	1	2	8	1898	2936	0.509894736842105
GO:0043032	positive regulation of macrophage activation	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0043034	costamere	  8	0.981454138647988	1	1	7	1899	2937	0.318684210526316
GO:0043039	tRNA aminoacylation	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0043044	ATP-dependent chromatin remodeling	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0043069	negative regulation of programmed cell death	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0043083	synaptic cleft	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0043085	positive regulation of catalytic activity	 23	0.86053480564181	1	7	16	1893	2928	0.775926773455378
GO:0043086	negative regulation of catalytic activity	 17	0.0809138013204091	0.790509169841492	10	7	1890	2937	1.49969040247678
GO:0043087	regulation of GTPase activity	 24	0.95345069278584	1	6	18	1894	2926	0.637368421052632
GO:0043113	receptor clustering	 13	0.0875594762602301	0.790509169841492	8	5	1892	2939	1.56890688259109
GO:0043116	negative regulation of vascular permeability	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	 30	0.801189062250472	1	10	20	1890	2924	0.849824561403509
GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	 13	0.935610071830779	1	3	10	1897	2934	0.58834008097166
GO:0043129	surfactant homeostasis	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0043130	ubiquitin binding	 25	0.699935595853847	1	9	16	1891	2928	0.91781052631579
GO:0043138	3	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0043153	entrainment of circadian clock by photoperiod	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	 33	0.557968374250851	1	13	20	1887	2924	1.00433811802233
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	 55	0.922407206687146	1	17	38	1883	2906	0.788019138755981
GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0043171	peptide catabolic process	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0043186	P granule	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0043194	axon initial segment	  5	1	1	0	5	1900	2939	0
GO:0043195	terminal bouton	 24	0.890894096656898	1	7	17	1893	2927	0.74359649122807
GO:0043197	dendritic spine	 68	0.903377065640401	1	22	46	1878	2898	0.824829721362229
GO:0043198	dendritic shaft	 22	0.917652394680963	1	6	16	1894	2928	0.695311004784689
GO:0043200	response to amino acid	 13	0.402691105215304	1	6	7	1894	2937	1.17668016194332
GO:0043202	lysosomal lumen	  8	0.0450347774236384	0.700531030233308	6	2	1894	2942	1.91210526315789
GO:0043203	axon hillock	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0043204	perikaryon	 66	0.80436979939107	1	23	43	1877	2901	0.888452950558214
GO:0043209	myelin sheath	 64	0.000332463596923848	0.102232556054083	39	25	1861	2919	1.55358552631579
GO:0043220	Schmidt-Lanterman incisure	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0043235	receptor complex	 74	0.861626634063048	1	25	49	1875	2895	0.861308677098151
GO:0043236	laminin binding	 11	0.229412856614498	1	6	5	1894	2939	1.39062200956938
GO:0043248	proteasome assembly	  7	0.0887818565970774	0.790509169841492	5	2	1895	2942	1.82105263157895
GO:0043254	regulation of protein-containing complex assembly	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0043268	positive regulation of potassium ion transport	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0043274	phospholipase binding	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0043277	apoptotic cell clearance	 11	0.685298720314521	1	4	7	1896	2937	0.927081339712919
GO:0043278	response to morphine	 16	0.647983956112763	1	6	10	1894	2934	0.956052631578947
