Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0005536	glucose binding	  5	0.00698752388695992	0.221476302604128	5	0	1616	2750	2.69648365206663
GO:0005537	mannose binding	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0005539	glycosaminoglycan binding	 10	0.000873219717141689	0.0757055033558294	9	1	1612	2749	2.42683528685996
GO:0005540	hyaluronic acid binding	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0005543	phospholipid binding	 28	0.201788078320367	0.874292856505159	13	15	1608	2735	1.2519388384595
GO:0005544	calcium-dependent phospholipid binding	 16	0.377175534783405	0.98536875238176	7	9	1614	2741	1.17971159777915
GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	 20	0.47666871145095	1	8	12	1613	2738	1.07859346082665
GO:0005547	phosphatidylinositol-3,4,5-trisphosphate binding	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0005581	collagen trimer	 26	0.00309452465939058	0.155805955497933	17	9	1604	2741	1.76308546481279
GO:0005604	basement membrane	 38	8.19414668896921e-05	0.0326901779775793	26	12	1595	2738	1.84496249878243
GO:0005614	interstitial matrix	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0005635	nuclear envelope	 63	0.0897567921583973	0.637206407854032	29	34	1592	2716	1.24123850650686
GO:0005637	nuclear inner membrane	 21	0.110942300666224	0.710114109470648	11	10	1610	2740	1.41244381774918
GO:0005640	nuclear outer membrane	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0005642	annulate lamellae	  6	1	1	0	6	1621	2744	0
GO:0005643	nuclear pore	 24	0.718996869076368	1	8	16	1613	2734	0.898827884022209
GO:0005657	replication fork	 10	0.542375343419917	1	4	6	1617	2744	1.07859346082665
GO:0005662	DNA replication factor A complex	  9	0.208584409041611	0.874292856505159	5	4	1616	2746	1.49804647337035
GO:0005664	nuclear origin of replication recognition complex	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0005667	transcription factor complex	 86	0.531603575675604	1	32	54	1589	2696	1.00334275425735
GO:0005669	transcription factor TFIID complex	  8	1	1	0	8	1621	2742	0
GO:0005671	Ada2/Gcn5/Ada3 transcription activator complex	  5	1	1	0	5	1621	2745	0
GO:0005675	transcription factor TFIIH holo complex	  6	1	1	0	6	1621	2744	0
GO:0005680	anaphase-promoting complex	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0005681	spliceosomal complex	 48	0.998334235498433	1	9	39	1612	2711	0.505590684762492
GO:0005685	U1 snRNP	  8	1	1	0	8	1621	2742	0
GO:0005686	U2 snRNP	  6	1	1	0	6	1621	2744	0
GO:0005689	U12-type spliceosomal complex	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0005697	telomerase holoenzyme complex	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0005719	nuclear euchromatin	 12	0.0362473632093955	0.448933792822859	8	4	1613	2746	1.79765576804442
GO:0005720	nuclear heterochromatin	  9	0.208584409041611	0.874292856505159	5	4	1616	2746	1.49804647337035
GO:0005721	pericentric heterochromatin	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0005741	mitochondrial outer membrane	 47	0.175220597877629	0.828605174426273	21	26	1600	2724	1.20481184454041
GO:0005747	mitochondrial respiratory chain complex I	 13	0.913779546461806	1	3	10	1618	2740	0.622265458169221
GO:0005758	mitochondrial intermembrane space	 28	0.111767575554384	0.710114109470648	14	14	1607	2736	1.34824182603331
GO:0005759	mitochondrial matrix	 65	0.189277649825058	0.860927434259923	28	37	1593	2713	1.16156218858255
GO:0005761	mitochondrial ribosome	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0005762	mitochondrial large ribosomal subunit	 17	0.816671165799813	1	5	12	1616	2738	0.793083427078419
GO:0005763	mitochondrial small ribosomal subunit	 10	0.0359216204721896	0.448933792822859	7	3	1614	2747	1.88753855644664
GO:0005765	lysosomal membrane	 48	0.41220507209375	1	19	29	1602	2721	1.06735811227637
GO:0005769	early endosome	 87	0.730260702357762	1	30	57	1591	2693	0.929821948988492
GO:0005770	late endosome	 42	0.37882285973298	0.98536875238176	17	25	1604	2725	1.09143385916982
GO:0005771	multivesicular body	 10	0.542375343419917	1	4	6	1617	2744	1.07859346082665
GO:0005773	vacuole	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0005774	vacuolar membrane	  9	0.00213844268333823	0.139047375387061	8	1	1613	2749	2.39687435739256
GO:0005776	autophagosome	 15	0.955893396394678	1	3	12	1618	2738	0.539296730413325
GO:0005777	peroxisome	 47	0.606411478916401	1	17	30	1604	2720	0.975323874151758
GO:0005778	peroxisomal membrane	 24	0.393449373882351	0.98536875238176	10	14	1611	2736	1.12353485502776
GO:0005779	integral component of peroxisomal membrane	  8	0.9755447117189	1	1	7	1620	2743	0.337060456508328
GO:0005782	peroxisomal matrix	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0005788	endoplasmic reticulum lumen	 39	0.155951135801112	0.765310805363605	18	21	1603	2729	1.24453091633844
GO:0005790	smooth endoplasmic reticulum	 12	0.47763441574499	1	5	7	1616	2743	1.12353485502776
GO:0005791	rough endoplasmic reticulum	 20	0.915780677247344	1	5	15	1616	2735	0.674120913016656
GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	 36	0.83827142508144	1	11	25	1610	2725	0.823925560353691
GO:0005795	Golgi stack	 10	0.933226906869315	1	2	8	1619	2742	0.539296730413325
